XPath,VCR_2005_EML,VCR_2006_EML,VCR_2007_EML,VCR_2008_EML,VCR_2009_EML,VCR_2010_EML,VCR_2011_EML,VCR_2012_EML,VCR_2013_EML,VCR_2014_EML,VCR_2015_EML,VCR_2016_EML,VCR_2017_EML,VCR_2018_EML
/eml:eml/dataset/project/personnel/electronicMailAddress,0.71,0.1,0.2,0.75,0.45,0.0,0.5,0.57,0.14,0.1,0.49,0.46,0.56,0.44
/eml:eml/dataset/project/personnel/individualName/givenName,0.69,0.1,0.2,0.75,0.45,0.0,0.5,0.57,0.14,0.1,0.47,0.46,0.56,0.43
/eml:eml/dataset/project/personnel/individualName/salutation,0.29,0.1,0.0,0.75,0.41,0.0,0.5,0.37,0.14,0.0,0.24,0.21,0.22,0.19
/eml:eml/dataset/project/personnel/individualName/surName,0.69,0.1,0.2,0.75,0.45,0.0,0.5,0.57,0.14,0.1,0.47,0.46,0.56,0.43
/eml:eml/dataset/project/personnel/onlineUrl,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.03
/eml:eml/dataset/project/personnel/phone,1.4,0.2,0.4,1.5,0.86,0.0,1.0,1.13,0.14,0.2,0.96,0.87,1.07,0.82
/eml:eml/dataset/project/personnel/phone/@phonetype,1.4,0.2,0.4,1.5,0.86,0.0,1.0,1.13,0.14,0.2,0.96,0.87,1.07,0.82
/eml:eml/dataset/project/personnel/positionName,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.03
/eml:eml/dataset/project/personnel/role,0.72,0.1,0.2,0.75,0.45,0.0,0.5,0.57,0.14,0.1,0.5,0.46,0.56,0.46
/eml:eml/dataset/project/personnel/userId,0.3,0.08,0.16,0.55,0.3,0.0,0.5,0.5,0.14,0.1,0.47,0.67,0.67,0.57
/eml:eml/dataset/project/personnel/userId/@directory,0.3,0.08,0.16,0.55,0.3,0.0,0.5,0.5,0.14,0.1,0.47,0.67,0.67,0.57
/eml:eml/dataset/project/title,0.72,0.1,0.2,0.75,0.45,0.0,0.5,0.57,0.14,0.1,0.5,0.46,0.56,0.46
/eml:eml/dataset/pubDate,1.0,0.8,0.76,0.95,0.62,0.5,1.0,0.91,0.86,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/pubPlace,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/@scope,0.62,0.4,0.28,0.3,0.45,0.33,0.42,0.13,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/address/@scope,0.62,0.4,0.28,0.3,0.45,0.33,0.42,0.13,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/address/administrativeArea,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/city,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/country,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/deliveryPoint,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/postalCode,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/onlineUrl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/organizationName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/phone,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
/eml:eml/dataset/publisher/phone/@phonetype,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
/eml:eml/dataset/spatialRaster/@id,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/alternateIdentifier,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeDefinition,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,20.47,0.14,0.26,0.0,1.64
/eml:eml/dataset/spatialRaster/attributeList/attribute/attributeName,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,20.47,0.14,0.26,0.0,1.64
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.57,0.12,0.24,0.0,0.18
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum/@exclusive,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.57,0.12,0.24,0.0,0.18
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.57,0.12,0.24,0.0,0.18
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum/@exclusive,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.57,0.12,0.24,0.0,0.18
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/numericDomain/numberType,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,20.4,0.14,0.25,0.0,1.64
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/unit/customUnit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.04,0.0,0.02
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/interval/unit/standardUnit,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.43,20.4,0.12,0.21,0.0,1.62
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.06,0.11,0.0,0.06
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.06,0.11,0.0,0.06
/eml:eml/dataset/spatialRaster/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/source,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.06,0.11,0.0,0.06
/eml:eml/dataset/spatialRaster/attributeList/attribute/missingValueCode/code,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.17,0.11,0.23,0.0,0.13
/eml:eml/dataset/spatialRaster/attributeList/attribute/missingValueCode/codeExplanation,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.17,0.11,0.23,0.0,0.13
/eml:eml/dataset/spatialRaster/attributeList/attribute/storageType,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,20.47,0.14,0.26,0.0,1.64
/eml:eml/dataset/spatialRaster/attributeList/attribute/storageType/@typeSystem,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,20.47,0.14,0.26,0.0,1.64
/eml:eml/dataset/spatialRaster/cellGeometry,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/cellSizeXDirection,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/cellSizeYDirection,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/columns,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/coverage/geographicCoverage/geographicDescription,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,0.0,0.0,0.04
/eml:eml/dataset/spatialRaster/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,0.0,0.0,0.04
/eml:eml/dataset/spatialRaster/entityDescription,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/entityName,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/georeferenceInfo/cornerPoint/corner,0.03,0.0,0.0,0.0,0.3,0.0,0.0,0.04,1.71,5.87,0.49,0.97,0.0,0.64
/eml:eml/dataset/spatialRaster/georeferenceInfo/cornerPoint/pointInPixel,0.03,0.0,0.0,0.0,0.3,0.0,0.0,0.04,1.71,5.87,0.49,0.97,0.0,0.64
/eml:eml/dataset/spatialRaster/georeferenceInfo/cornerPoint/xCoordinate,0.03,0.0,0.0,0.0,0.3,0.0,0.0,0.04,1.71,5.87,0.49,0.97,0.0,0.64
/eml:eml/dataset/spatialRaster/georeferenceInfo/cornerPoint/yCoordinate,0.03,0.0,0.0,0.0,0.3,0.0,0.0,0.04,1.71,5.87,0.49,0.97,0.0,0.64
/eml:eml/dataset/spatialRaster/horizontalAccuracy/accuracyReport,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/horizontalAccuracy/quantitativeAccuracyReport/quantitativeAccuracyMethod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,0.0,0.0,0.04
/eml:eml/dataset/spatialRaster/horizontalAccuracy/quantitativeAccuracyReport/quantitativeAccuracyValue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,0.0,0.0,0.04
/eml:eml/dataset/spatialRaster/numberOfBands,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/physical/dataFormat/externallyDefinedFormat/formatName,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/physical/distribution/access/@authSystem,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/physical/distribution/access/@order,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/physical/distribution/access/@system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/physical/distribution/access/allow/permission,0.01,0.0,0.0,0.0,0.15,0.0,0.0,0.02,0.86,2.93,0.25,0.49,0.0,0.32
/eml:eml/dataset/spatialRaster/physical/distribution/access/allow/principal,0.01,0.0,0.0,0.0,0.15,0.0,0.0,0.02,0.86,2.93,0.25,0.49,0.0,0.32
/eml:eml/dataset/spatialRaster/physical/distribution/online/url,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/physical/distribution/online/url/@function,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/physical/objectName,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/rasterOrigin,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/rows,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/@name,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/@name,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.0,0.0,0.02
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/datum/@name,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.0,0.0,0.02
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/primeMeridian/@longitude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.0,0.0,0.02
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/primeMeridian/@name,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.0,0.0,0.02
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@denomFlatRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.0,0.0,0.02
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@name,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.0,0.0,0.02
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/spheroid/@semiAxisMajor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.0,0.0,0.02
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/geogCoordSys/unit/@name,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.0,0.0,0.02
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/@name,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.17,0.11,0.24,0.0,0.14
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/datum/@name,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.17,0.11,0.24,0.0,0.14
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/primeMeridian/@longitude,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.17,0.11,0.24,0.0,0.14
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/primeMeridian/@name,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.17,0.11,0.24,0.0,0.14
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/spheroid/@denomFlatRatio,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.17,0.11,0.24,0.0,0.14
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/spheroid/@name,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.17,0.11,0.24,0.0,0.14
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/spheroid/@semiAxisMajor,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.17,0.11,0.24,0.0,0.14
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/geogCoordSys/unit/@name,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.17,0.11,0.24,0.0,0.14
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/@name,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.17,0.11,0.24,0.0,0.14
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@name,0.04,0.0,0.0,0.0,0.38,0.0,0.0,0.06,2.14,5.83,0.55,1.22,0.0,0.73
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/parameter/@value,0.04,0.0,0.0,0.0,0.38,0.0,0.0,0.06,2.14,5.83,0.55,1.22,0.0,0.73
/eml:eml/dataset/spatialRaster/spatialReference/horizCoordSysDef/projCoordSys/projection/unit/@name,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.17,0.11,0.24,0.0,0.14
/eml:eml/dataset/spatialRaster/spatialReference/vertCoordSys/altitudeSysDef/altitudeDatumName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.29,0.3,0.04,0.03,0.0,0.03
/eml:eml/dataset/spatialRaster/spatialReference/vertCoordSys/altitudeSysDef/altitudeDistanceUnits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.29,0.3,0.04,0.03,0.0,0.03
/eml:eml/dataset/spatialRaster/spatialReference/vertCoordSys/altitudeSysDef/altitudeEncodingMethod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.29,0.3,0.04,0.03,0.0,0.03
/eml:eml/dataset/spatialRaster/spatialReference/vertCoordSys/altitudeSysDef/altitudeResolution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.29,0.3,0.04,0.03,0.0,0.03
/eml:eml/dataset/spatialRaster/spatialReference/vertCoordSys/depthSysDef/depthDatumName,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.0,0.0,0.02
/eml:eml/dataset/spatialRaster/spatialReference/vertCoordSys/depthSysDef/depthDistanceUnits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.0,0.0,0.02
/eml:eml/dataset/spatialRaster/spatialReference/vertCoordSys/depthSysDef/depthEncodingMethod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.0,0.0,0.02
/eml:eml/dataset/spatialRaster/spatialReference/vertCoordSys/depthSysDef/depthResolution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.01,0.0,0.0,0.02
/eml:eml/dataset/spatialRaster/verticalAccuracy/accuracyReport,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialRaster/verticalAccuracy/quantitativeAccuracyReport/quantitativeAccuracyMethod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,0.0,0.0,0.04
/eml:eml/dataset/spatialRaster/verticalAccuracy/quantitativeAccuracyReport/quantitativeAccuracyValue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.02,0.0,0.0,0.04
/eml:eml/dataset/spatialRaster/verticals,0.01,0.0,0.0,0.0,0.08,0.0,0.0,0.01,0.43,1.47,0.12,0.24,0.0,0.16
/eml:eml/dataset/spatialVector/@id,0.01,0.04,0.32,0.0,0.0,0.0,0.0,0.09,0.0,1.23,0.17,0.14,0.13,0.2
/eml:eml/dataset/spatialVector/alternateIdentifier,0.01,0.04,0.32,0.0,0.0,0.0,0.0,0.09,0.0,1.3,0.17,0.14,0.13,0.2
/eml:eml/dataset/spatialVector/attributeList/attribute/attributeDefinition,0.06,0.34,5.68,0.0,0.0,0.0,0.0,0.83,0.0,14.73,1.89,1.51,0.81,2.12
/eml:eml/dataset/spatialVector/attributeList/attribute/attributeLabel,0.06,0.34,5.68,0.0,0.0,0.0,0.0,0.83,0.0,13.73,1.83,1.51,0.81,2.06
/eml:eml/dataset/spatialVector/attributeList/attribute/attributeName,0.06,0.34,5.68,0.0,0.0,0.0,0.0,0.83,0.0,14.73,1.89,1.51,0.81,2.12
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,0.01,0.56,0.0,0.0,0.0,0.0,0.0,0.22,0.0,13.57,1.06,0.67,0.07,1.13
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,0.01,0.56,0.0,0.0,0.0,0.0,0.0,0.22,0.0,13.57,1.06,0.67,0.07,1.13
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/source,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.68,0.02,0.07,0.74
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/externalCodeSet/citation/creator/organizationName,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.04,0.05,0.0,0.05
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/externalCodeSet/citation/generic/publisher/organizationName,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.04,0.05,0.0,0.05
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/externalCodeSet/citation/title,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.04,0.05,0.0,0.05
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/externalCodeSet/codesetName,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.04,0.05,0.0,0.05
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,0.03,0.12,0.8,0.0,0.0,0.0,0.0,0.26,0.0,8.2,0.82,0.37,0.48,0.96
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.06,0.02,0.04,0.08
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum/@exclusive,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.06,0.02,0.04,0.08
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.08,0.04,0.04,0.09
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum/@exclusive,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.08,0.04,0.04,0.09
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,0.04,0.1,4.48,0.0,0.0,0.0,0.0,0.55,0.0,4.23,0.84,1.01,0.28,0.91
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/ratio/unit/customUnit,0.0,0.02,0.36,0.0,0.0,0.0,0.0,0.06,0.0,0.63,0.09,0.07,0.11,0.11
/eml:eml/dataset/spatialVector/attributeList/attribute/measurementScale/ratio/unit/standardUnit,0.03,0.08,4.12,0.0,0.0,0.0,0.0,0.49,0.0,3.6,0.75,0.94,0.17,0.79
/eml:eml/dataset/spatialVector/attributeList/attribute/missingValueCode/code,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.04,0.06,0.04
/eml:eml/dataset/spatialVector/attributeList/attribute/missingValueCode/codeExplanation,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.04,0.06,0.04
/eml:eml/dataset/spatialVector/attributeList/attribute/storageType,0.06,0.34,5.68,0.0,0.0,0.0,0.0,0.83,0.0,14.73,1.89,1.51,0.81,2.12
/eml:eml/dataset/spatialVector/attributeList/attribute/storageType/@typeSystem,0.06,0.34,5.68,0.0,0.0,0.0,0.0,0.83,0.0,14.73,1.89,1.51,0.81,2.12
/eml:eml/dataset/spatialVector/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.01,0.0,0.0,0.01
/eml:eml/dataset/spatialVector/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.01,0.0,0.0,0.01
/eml:eml/dataset/spatialVector/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.01,0.0,0.0,0.01
/eml:eml/dataset/spatialVector/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,0.01,0.04,0.32,0.0,0.0,0.0,0.0,0.09,0.0,1.3,0.17,0.14,0.13,0.2
/eml:eml/dataset/spatialVector/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,0.01,0.04,0.32,0.0,0.0,0.0,0.0,0.09,0.0,1.3,0.17,0.14,0.13,0.2
/eml:eml/dataset/spatialVector/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,0.01,0.04,0.32,0.0,0.0,0.0,0.0,0.09,0.0,1.3,0.17,0.14,0.13,0.2
/eml:eml/dataset/spatialVector/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,0.01,0.04,0.32,0.0,0.0,0.0,0.0,0.09,0.0,1.3,0.17,0.14,0.13,0.2
/eml:eml/dataset/spatialVector/coverage/geographicCoverage/geographicDescription,0.01,0.04,0.32,0.0,0.0,0.0,0.0,0.09,0.0,1.3,0.17,0.14,0.13,0.2
/eml:eml/dataset/spatialVector/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.03,0.04,0.02,0.04
/eml:eml/dataset/spatialVector/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.03,0.04,0.02,0.04
