XPath,153.25357.xml,153.26856.xml,168.1.xml,168.67179.xml,168.73413.xml,168.92076.xml,168.93066.xml,203.35121.xml
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/@enforced,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,4.0,4.0,10.0,0.0,27.0,27.0,27.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,4.0,4.0,10.0,0.0,27.0,27.0,27.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/maximum/@exclusive,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/bounds/minimum/@exclusive,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/precision,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/customUnit,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/standardUnit,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/code,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/storageType,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0
/eml:eml/dataset/dataTable/attributeList/attribute/storageType/@typeSystem,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/@scope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/@scope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/geographicCoverage/geographicDescription,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/temporalCoverage/@scope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/entityDescription,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/entityName,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/method/methodStep/description/section/para/literalLayout,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/method/methodStep/description/section/title,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/attributeOrientation,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/fieldDelimiter,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/physical/distribution/online/url,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/physical/objectName,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/distribution/@scope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/url,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/distribution/online/url/@function,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/intellectualRights,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/intellectualRights/section/para/literalLayout,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/intellectualRights/section/para/orderedlist/listitem/para/literalLayout,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/intellectualRights/section/title,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/keywordSet/keyword,11.0,11.0,7.0,0.0,35.0,35.0,35.0,10.0
/eml:eml/dataset/keywordSet/keyword/@keywordType,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/keywordSet/keywordThesaurus,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0
/eml:eml/dataset/language,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/maintenance,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/maintenance/description/para/literalLayout,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/maintenance/description/section/para/literalLayout,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/@scope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/address/@scope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/address/administrativeArea,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
/eml:eml/dataset/metadataProvider/address/city,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
/eml:eml/dataset/metadataProvider/address/country,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
/eml:eml/dataset/metadataProvider/address/deliveryPoint,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0
/eml:eml/dataset/metadataProvider/address/postalCode,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
/eml:eml/dataset/metadataProvider/electronicMailAddress,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/individualName/givenName,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/individualName/surName,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/onlineUrl,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/organizationName,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
/eml:eml/dataset/metadataProvider/phone,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/phone/@phonetype,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/metadataProvider/positionName,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/methods,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para/literalLayout,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/methods/methodStep/description/section/title,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/@scope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/abstract/section/para,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/funding/para,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/@scope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/address/@scope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/address/administrativeArea,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/address/city,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/address/deliveryPoint,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/address/postalCode,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/electronicMailAddress,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/individualName/givenName,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/individualName/salutation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/individualName/surName,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/role,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/title,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/pubDate,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/pubPlace,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/@scope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/address/@scope,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/address/administrativeArea,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/publisher/address/city,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/publisher/address/country,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/publisher/address/deliveryPoint,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/publisher/address/postalCode,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/publisher/organizationName,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/publisher/phone,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/phone/@phonetype,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/positionName,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/title,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
