XPath,PAL_2007_EML,PAL_2011_EML,PAL_2015_EML,PAL_2016_EML,PAL_2017_EML
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/customUnit,0.0,0.7575757575757576,0.8245614035087719,0.6818181818181818,0.7338129496402878
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/standardUnit,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/@enforced,0.0,0.7878787878787878,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,0.0,0.0,0.0,0.3636363636363637,0.4460431654676259
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,0.0,0.0,0.0,0.3636363636363637,0.4460431654676259
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/externalCodeSet/codesetName,0.0,0.7878787878787878,0.0,0.0,0.07194244604316546
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/externalCodeSet/codesetURL,0.0,0.7878787878787878,0.0,0.0,0.07194244604316546
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,0.0,0.7575757575757576,1.0,0.8787878787878788,0.8992805755395683
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/pattern,0.0,0.12121212121212123,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/@enforced,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/codeDefinition/code,1.0,0.0,0.0,0.045454545454545456,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,1.0,0.0,0.0,0.045454545454545456,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/textDomain/definition,1.0,0.09090909090909093,0.21052631578947367,0.19696969696969696,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/textDomain/pattern,1.0,0.09090909090909093,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,1.0,0.9393939393939394,0.9298245614035088,0.8636363636363636,0.8776978417266187
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/customUnit,0.0,0.9393939393939394,0.9298245614035088,0.8636363636363636,0.8776978417266187
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/standardUnit,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/method/methodStep/description/section/para,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/method/methodStep/description/section/title,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/methods/methodStep/description,0.0,0.696969696969697,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/code,1.0,0.9696969696969696,1.0,0.9090909090909092,0.9352517985611509
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/codeExplanation,1.0,0.9696969696969696,1.0,0.9090909090909092,0.9352517985611509
/eml:eml/dataset/dataTable/attributeList/attribute/storageType,1.0,1.0,1.0,0.9090909090909092,0.9352517985611509
/eml:eml/dataset/dataTable/attributeList/attribute/storageType/@typeSystem,1.0,1.0,1.0,0.9090909090909092,0.9352517985611509
/eml:eml/dataset/dataTable/entityDescription,0.0,0.0,1.0,0.9090909090909092,0.9352517985611509
/eml:eml/dataset/dataTable/entityName,1.0,1.0,1.0,0.9090909090909092,0.9352517985611509
/eml:eml/dataset/dataTable/physical/characterEncoding,0.0,0.0,1.0,0.9090909090909092,0.9352517985611509
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/attributeOrientation,0.0,0.0,1.0,0.9090909090909092,0.9352517985611509
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numFooterLines,0.0,0.0,1.0,0.9090909090909092,0.9352517985611509
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numHeaderLines,0.0,0.0,1.0,0.9090909090909092,0.9352517985611509
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/recordDelimiter,0.0,0.0,1.0,0.9090909090909092,0.9352517985611509
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/fieldDelimiter,0.0,0.0,1.0,0.9090909090909092,0.9352517985611509
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/literalCharacter,0.0,0.0,1.0,0.9090909090909092,0.9352517985611509
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/quoteCharacter,0.0,0.0,1.0,0.9090909090909092,0.9352517985611509
/eml:eml/dataset/dataTable/physical/distribution/online/url,0.0,0.0,1.0,0.9090909090909092,0.9352517985611509
/eml:eml/dataset/dataTable/physical/distribution/online/url/@function,0.0,0.0,0.0,0.9090909090909092,0.9352517985611509
/eml:eml/dataset/dataTable/physical/objectName,0.0,0.0,1.0,0.9090909090909092,0.9352517985611509
/eml:eml/dataset/distribution/@scope,1.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/distribution/online/url,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/distribution/online/url/@function,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/intellectualRights/para,0.0,1.0,0.0,1.0,1.0
/eml:eml/dataset/intellectualRights/section/para,0.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/intellectualRights/section/title,0.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/keywordSet/keyword,1.0,1.0,1.0,0.9696969696969696,0.9856115107913668
/eml:eml/dataset/keywordSet/keywordThesaurus,0.0,0.0,1.0,0.9696969696969696,0.9856115107913668
/eml:eml/dataset/metadataProvider/address/administrativeArea,0.0,0.0,0.0,1.0,1.0
/eml:eml/dataset/metadataProvider/address/city,0.0,0.0,0.0,1.0,1.0
/eml:eml/dataset/metadataProvider/address/country,0.0,0.0,0.0,1.0,1.0
/eml:eml/dataset/metadataProvider/address/deliveryPoint,0.0,0.0,0.0,1.0,1.0
/eml:eml/dataset/metadataProvider/address/postalCode,0.0,0.0,0.0,1.0,1.0
/eml:eml/dataset/metadataProvider/organizationName,0.0,0.0,0.0,1.0,1.0
/eml:eml/dataset/methods/methodStep/description/para,1.0,0.0,0.017543859649122806,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para,0.0,1.0,0.6491228070175439,0.7121212121212122,0.7266187050359713
/eml:eml/dataset/methods/methodStep/description/section/title,0.0,1.0,0.6491228070175439,0.7121212121212122,0.7266187050359713
/eml:eml/dataset/methods/methodStep/instrumentation,0.0,0.0,0.0,0.030303030303030307,0.0
/eml:eml/dataset/methods/methodStep/protocol/@scope,0.0,0.0,0.017543859649122806,0.0,0.0
/eml:eml/dataset/methods/methodStep/protocol/creator/@scope,0.0,0.0,0.017543859649122806,0.0,0.0
/eml:eml/dataset/methods/methodStep/protocol/creator/individualName/surName,0.0,0.0,0.017543859649122806,0.0,0.0
/eml:eml/dataset/methods/methodStep/protocol/creator/organizationName,0.0,0.0,0.0,0.015151515151515154,0.0
/eml:eml/dataset/methods/methodStep/protocol/distribution/@scope,0.0,0.0,0.017543859649122806,0.0,0.0
/eml:eml/dataset/methods/methodStep/protocol/distribution/online/url,0.0,0.0,0.017543859649122806,0.015151515151515154,0.0
/eml:eml/dataset/methods/methodStep/protocol/distribution/online/url/@function,0.0,0.0,0.017543859649122806,0.015151515151515154,0.0
/eml:eml/dataset/methods/methodStep/protocol/title,0.0,0.0,0.017543859649122806,0.015151515151515154,0.0
/eml:eml/dataset/methods/sampling/samplingDescription/section/para,0.0,0.18181818181818185,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/samplingDescription/section/title,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/@scope,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/@scope,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/datasetGPolygon/datasetGPolygonOuterGRing/gRingPoint/gRingLatitude,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/datasetGPolygon/datasetGPolygonOuterGRing/gRingPoint/gRingLongitude,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/geographicDescription,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/temporalCoverage/@scope,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/otherEntity/entityDescription,0.0,0.0,0.0,0.09090909090909093,0.07194244604316546
/eml:eml/dataset/otherEntity/entityName,0.0,0.0,0.0,0.09090909090909093,0.07194244604316546
/eml:eml/dataset/otherEntity/entityType,0.0,0.0,0.0,0.09090909090909093,0.07194244604316546
/eml:eml/dataset/otherEntity/physical/dataFormat/externallyDefinedFormat/formatName,0.0,0.0,0.0,0.09090909090909093,0.07194244604316546
/eml:eml/dataset/otherEntity/physical/distribution/online/url,0.0,0.0,0.0,0.09090909090909093,0.07194244604316546
/eml:eml/dataset/otherEntity/physical/distribution/online/url/@function,0.0,0.0,0.0,0.09090909090909093,0.07194244604316546
/eml:eml/dataset/otherEntity/physical/objectName,0.0,0.0,0.0,0.09090909090909093,0.07194244604316546
/eml:eml/dataset/project/@scope,1.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/project/abstract/para,1.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/project/funding/para,1.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/@scope,1.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/address/@scope,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/address/administrativeArea,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/address/city,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/address/country,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/address/deliveryPoint,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/address/postalCode,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/individualName/givenName,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/individualName/surName,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/positionName,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/personnel/role,1.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/project/relatedProject/@scope,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/relatedProject/abstract/para,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/relatedProject/funding/para,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/relatedProject/personnel/@scope,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/relatedProject/personnel/positionName,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/relatedProject/personnel/role,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/relatedProject/title,1.0,0.0,0.0,0.0,0.0
/eml:eml/dataset/project/title,1.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/pubDate,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/@scope,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/publisher/address/@scope,0.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/publisher/address/administrativeArea,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/city,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/country,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/deliveryPoint,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/postalCode,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/electronicMailAddress,0.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/publisher/onlineUrl,0.0,1.0,1.0,0.0,0.0
/eml:eml/dataset/publisher/organizationName,0.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/shortName,1.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/title,1.0,1.0,1.0,1.0,1.0
Number of Records,1.0,33.0,57.0,66.0,139.0
