XPath,149.3.xml,15.2.xml,152.2.xml,162.1.xml,164.2.xml,17.1.xml,17.2.xml,170.3.xml
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unitType/stmml:dimension/@name,1.0,1.0,2.0,0.0,2.0,0.0,6.0,2.0
/eml:eml/additionalMetadata/metadata/stmml:unitList/stmml:unitType/stmml:dimension/@power,1.0,1.0,1.0,0.0,2.0,0.0,4.0,2.0
/eml:eml/additionalMetadata/stmml:unitList/@convention,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/@xsi:schemaLocation,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/unit/@abbreviation,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/unit/@constantToSI,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/unit/@id,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/unit/@multiplierToSI,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/unit/@name,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/unit/@unitType,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
/eml:eml/additionalMetadata/stmml:unitList/unit/description,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
/eml:eml/dataset/@scope,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/abstract,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
/eml:eml/dataset/abstract/para,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/access/@authSystem,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/access/@order,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/access/@scope,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/access/allow/permission,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
/eml:eml/dataset/access/allow/principal,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
/eml:eml/dataset/associatedParty,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
/eml:eml/dataset/associatedParty/@scope,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
/eml:eml/dataset/associatedParty/onlineUrl,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
/eml:eml/dataset/associatedParty/organizationName,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
/eml:eml/dataset/associatedParty/role,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/contact,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
/eml:eml/dataset/contact/@scope,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/address/@scope,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/address/administrativeArea,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/address/city,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/address/country,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/address/deliveryPoint,4.0,4.0,4.0,0.0,4.0,1.0,4.0,4.0
/eml:eml/dataset/contact/address/postalCode,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/individualName/givenName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/individualName/surName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/contact/positionName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0
/eml:eml/dataset/creator/@scope,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator/individualName/givenName,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator/individualName/surName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator/organizationName,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0
/eml:eml/dataset/creator/positionName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/@scope,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/attributeList,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/@id,0.0,5.0,7.0,0.0,0.0,0.0,15.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/@scope,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/@system,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,3.0,5.0,3.0,0.0,6.0,0.0,14.0,4.0
/eml:eml/dataset/dataTable/attributeList/attribute/attributeLabel,3.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0
/eml:eml/dataset/dataTable/attributeList/attribute/attributeName,3.0,5.0,7.0,4.0,6.0,13.0,15.0,4.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/formatString,2.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/datetime/formatString,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/numberType,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/customUnit,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/standardUnit,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/@enforced,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/externalCodeSet/codesetName,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/externalCodeSet/codesetURL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/customUnit,1.0,0.0,1.0,0.0,1.0,2.0,8.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/standardUnit,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/method/methodStep/description/para,0.0,0.0,0.0,2.0,0.0,22.0,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/methods/methodStep/description,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/code,2.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/missingValueCode/codeExplanation,1.0,3.0,3.0,2.0,1.0,3.0,3.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/storageType,3.0,0.0,0.0,3.0,4.0,3.0,0.0,3.0
/eml:eml/dataset/dataTable/attributeList/attribute/storageType/@typeSystem,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/entityName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/distribution,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
/eml:eml/dataset/distribution/@scope,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/distribution/online/url,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
/eml:eml/dataset/distribution/online/url/@function,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/intellectualRights,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0
/eml:eml/dataset/intellectualRights/para,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/keywordSet/keyword,7.0,9.0,6.0,0.0,4.0,0.0,8.0,9.0
/eml:eml/dataset/methods,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0
/eml:eml/dataset/methods/methodStep/description/para,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/description/section/para,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
/eml:eml/dataset/methods/methodStep/description/section/title,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
/eml:eml/dataset/methods/sampling/samplingDescription/para,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
/eml:eml/dataset/methods/sampling/samplingDescription/section/para,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
/eml:eml/dataset/methods/sampling/samplingDescription/section/title,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/@scope,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/@scope,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/datasetGPolygon/datasetGPolygonOuterGRing/gRingPoint/gRingLatitude,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/datasetGPolygon/datasetGPolygonOuterGRing/gRingPoint/gRingLongitude,2.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/geographicCoverage/geographicDescription,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/temporalCoverage/@scope,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
/eml:eml/dataset/methods/sampling/studyExtent/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
/eml:eml/dataset/project,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0
/eml:eml/dataset/project/@scope,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/project/abstract/para,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/project/funding/para,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/project/personnel/@scope,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/project/personnel/address/@scope,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/project/personnel/address/administrativeArea,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/project/personnel/address/city,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/project/personnel/address/country,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/project/personnel/address/deliveryPoint,4.0,4.0,4.0,0.0,0.0,1.0,4.0,4.0
/eml:eml/dataset/project/personnel/address/postalCode,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
/eml:eml/dataset/project/personnel/individualName/givenName,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
/eml:eml/dataset/project/personnel/individualName/surName,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
/eml:eml/dataset/project/personnel/role,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
/eml:eml/dataset/project/title,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
/eml:eml/dataset/publisher/@scope,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/onlineUrl,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/organizationName,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
/eml:eml/dataset/shortName,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
/eml:eml/dataset/title,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0
