XPath,SGS_2011_EML,SGS_2012_EML,SGS_2013_EML,SGS_2015_EML
/eml:eml/dataset/coverage/@scope,0.3430232558139535,0.16666666666666666,0.0,0.0
/eml:eml/dataset/coverage/geographicCoverage/@scope,0.3430232558139535,0.16666666666666666,0.0,0.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,1.0,1.0,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,1.0,1.0,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,1.0,1.0,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,1.0,1.0,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/geographicDescription,1.0,1.0,1.0,1.0
/eml:eml/dataset/coverage/temporalCoverage/@scope,0.3430232558139535,0.16666666666666666,0.0,0.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,1.0,1.0,1.0,1.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator/@scope,0.3430232558139535,0.16666666666666666,0.0,0.0
/eml:eml/dataset/creator/address/@scope,0.3430232558139535,0.16666666666666666,0.0,0.0
/eml:eml/dataset/creator/address/administrativeArea,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator/address/city,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator/address/country,0.9970930232558141,1.0,1.0,1.0
/eml:eml/dataset/creator/address/deliveryPoint,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator/address/postalCode,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator/electronicMailAddress,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator/individualName/givenName,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator/individualName/surName,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator/onlineUrl,0.2965116279069768,0.1875,0.0,0.3119266055045872
/eml:eml/dataset/creator/organizationName,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator/phone,1.0,1.0,1.0,1.0
/eml:eml/dataset/creator/phone/@phonetype,1.0,1.0,1.0,1.0
/eml:eml/dataset/dataTable/@scope,0.2703488372093023,0.16666666666666666,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/@scope,0.2703488372093023,0.16666666666666666,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,0.7529069767441859,0.9791666666666666,1.0,0.8348623853211009
/eml:eml/dataset/dataTable/attributeList/attribute/attributeLabel,0.7529069767441859,0.9791666666666666,1.0,0.8348623853211009
/eml:eml/dataset/dataTable/attributeList/attribute/attributeName,0.7529069767441859,0.9791666666666666,1.0,0.8348623853211009
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/@enforced,0.1686046511627907,0.08333333333333333,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,0.4883720930232558,0.4583333333333333,1.0,0.5688073394495413
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,0.4883720930232558,0.4583333333333333,1.0,0.5688073394495413
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/definition,0.7354651162790697,0.9791666666666666,1.0,0.8256880733944955
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/textDomain/pattern,0.7180232558139535,0.9791666666666666,1.0,0.7889908256880734
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/numericDomain/numberType,0.7093023255813954,0.9791666666666666,1.0,0.7889908256880734
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/customUnit,0.3372093023255814,0.6458333333333334,1.0,0.7889908256880734
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ratio/unit/standardUnit,0.372093023255814,0.3541666666666667,0.0,0.0
/eml:eml/dataset/dataTable/attributeList/attribute/storageType/@typeSystem,0.7296511627906976,0.9791666666666666,1.0,0.8348623853211009
/eml:eml/dataset/dataTable/entityName,0.7529069767441859,0.9791666666666666,1.0,0.8348623853211009
/eml:eml/dataset/dataTable/physical/@scope,0.6947674418604651,0.9791666666666666,1.0,0.8348623853211009
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/attributeOrientation,0.6947674418604651,0.9791666666666666,1.0,0.8348623853211009
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numFooterLines,0.6947674418604651,0.9791666666666666,1.0,0.8348623853211009
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numHeaderLines,0.6947674418604651,0.9791666666666666,1.0,0.8348623853211009
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/recordDelimiter,0.6947674418604651,0.9791666666666666,1.0,0.8348623853211009
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/fieldDelimiter,0.6947674418604651,0.9791666666666666,1.0,0.8348623853211009
/eml:eml/dataset/dataTable/physical/distribution/@scope,0.6947674418604651,0.9791666666666666,1.0,0.8348623853211009
/eml:eml/dataset/dataTable/physical/distribution/online/url,0.6947674418604651,0.9791666666666666,1.0,0.8348623853211009
/eml:eml/dataset/dataTable/physical/distribution/online/url/@function,0.6947674418604651,0.9791666666666666,1.0,0.8348623853211009
/eml:eml/dataset/dataTable/physical/objectName,0.6947674418604651,0.9791666666666666,1.0,0.8348623853211009
/eml:eml/dataset/distribution/@scope,0.3430232558139535,0.16666666666666666,0.0,0.0
/eml:eml/dataset/distribution/online/url,0.994186046511628,1.0,1.0,1.0
/eml:eml/dataset/distribution/online/url/@function,1.0,1.0,1.0,1.0
/eml:eml/dataset/intellectualRights/section/para,0.0,0.0,0.0,1.0
/eml:eml/dataset/intellectualRights/section/para/literalLayout,1.0,1.0,1.0,0.0
/eml:eml/dataset/intellectualRights/section/section/para,0.0,0.0,0.0,1.0
/eml:eml/dataset/intellectualRights/section/section/para/literalLayout,1.0,1.0,1.0,0.0
/eml:eml/dataset/intellectualRights/section/section/title,1.0,1.0,1.0,1.0
/eml:eml/dataset/intellectualRights/section/title,1.0,1.0,1.0,1.0
/eml:eml/dataset/keywordSet/keyword,1.0,1.0,1.0,1.0
/eml:eml/dataset/keywordSet/keyword/@keywordType,1.0,1.0,1.0,1.0
/eml:eml/dataset/metadataProvider/@scope,0.3430232558139535,0.16666666666666666,0.0,0.0
/eml:eml/dataset/metadataProvider/address/@scope,0.3430232558139535,0.16666666666666666,0.0,0.0
/eml:eml/dataset/metadataProvider/address/administrativeArea,1.0,1.0,1.0,1.0
/eml:eml/dataset/metadataProvider/address/city,1.0,1.0,1.0,1.0
/eml:eml/dataset/metadataProvider/address/country,1.0,1.0,1.0,1.0
/eml:eml/dataset/metadataProvider/address/deliveryPoint,1.0,1.0,1.0,1.0
/eml:eml/dataset/metadataProvider/address/postalCode,1.0,1.0,1.0,1.0
/eml:eml/dataset/metadataProvider/electronicMailAddress,1.0,1.0,1.0,1.0
/eml:eml/dataset/metadataProvider/onlineUrl,1.0,1.0,1.0,1.0
/eml:eml/dataset/metadataProvider/organizationName,1.0,1.0,1.0,1.0
/eml:eml/dataset/metadataProvider/phone,1.0,1.0,1.0,1.0
/eml:eml/dataset/metadataProvider/phone/@phonetype,1.0,1.0,1.0,1.0
/eml:eml/dataset/methods/methodStep/description/section/para,0.7994186046511628,0.875,1.0,0.9174311926605504
/eml:eml/dataset/methods/methodStep/description/section/title,0.7994186046511628,0.875,1.0,0.9174311926605504
/eml:eml/dataset/otherEntity/@id,0.0,0.0,0.0,0.1651376146788991
/eml:eml/dataset/otherEntity/entityDescription,0.0,0.0,0.0,0.1651376146788991
/eml:eml/dataset/otherEntity/entityName,0.0,0.0,0.0,0.1651376146788991
/eml:eml/dataset/otherEntity/entityType,0.0,0.0,0.0,0.1651376146788991
/eml:eml/dataset/otherEntity/physical/dataFormat/externallyDefinedFormat/formatName,0.0,0.0,0.0,0.1651376146788991
/eml:eml/dataset/otherEntity/physical/distribution/online/url,0.0,0.0,0.0,0.1651376146788991
/eml:eml/dataset/otherEntity/physical/distribution/online/url/@function,0.0,0.0,0.0,0.1651376146788991
/eml:eml/dataset/otherEntity/physical/objectName,0.0,0.0,0.0,0.1651376146788991
/eml:eml/dataset/project/abstract/section/para,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/funding/section/para,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/personnel/@scope,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/personnel/address/@scope,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/personnel/address/administrativeArea,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/personnel/address/city,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/personnel/address/country,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/personnel/address/deliveryPoint,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/personnel/address/postalCode,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/personnel/electronicMailAddress,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/personnel/individualName/givenName,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/personnel/individualName/salutation,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/personnel/individualName/surName,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/personnel/phone,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/personnel/phone/@phonetype,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/personnel/role,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/studyAreaDescription/coverage/geographicCoverage/geographicDescription,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/studyAreaDescription/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/studyAreaDescription/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/studyAreaDescription/descriptor/@citableClassificationSystem,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/studyAreaDescription/descriptor/@name,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/studyAreaDescription/descriptor/descriptorValue,0.0,0.0,0.0,1.0
/eml:eml/dataset/project/title,0.0,0.0,0.0,1.0
/eml:eml/dataset/pubDate,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/@scope,0.3430232558139535,0.16666666666666666,0.0,0.0
/eml:eml/dataset/publisher/address/@scope,0.3430232558139535,0.16666666666666666,0.0,0.0
/eml:eml/dataset/publisher/address/administrativeArea,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/city,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/country,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/deliveryPoint,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/postalCode,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/electronicMailAddress,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/onlineUrl,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/organizationName,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/phone,1.0,1.0,1.0,1.0
/eml:eml/dataset/publisher/phone/@phonetype,1.0,1.0,1.0,1.0
/eml:eml/dataset/purpose/para,0.0,0.0,0.0,0.03669724770642202
/eml:eml/dataset/purpose/para/literalLayout,0.02906976744186046,0.14583333333333334,0.0,0.0
/eml:eml/dataset/shortName,0.04941860465116279,0.14583333333333334,0.0,0.07339449541284404
/eml:eml/dataset/title,1.0,1.0,1.0,1.0
Number of Records,344.0,48.0,3.0,109.0
