XPath,4550.1.xml,4550.2.xml,4550.3.xml
/eml:eml/dataset/associatedParty/onlineUrl,1.0,1.0,1.0
/eml:eml/dataset/associatedParty/phone,6.0,6.0,6.0
/eml:eml/dataset/associatedParty/role,2.0,2.0,2.0
/eml:eml/dataset/contact,2.0,1.0,1.0
/eml:eml/dataset/contact/address/administrativeArea,1.0,1.0,1.0
/eml:eml/dataset/contact/address/city,1.0,1.0,1.0
/eml:eml/dataset/contact/address/country,1.0,0.0,0.0
/eml:eml/dataset/contact/address/deliveryPoint,4.0,3.0,3.0
/eml:eml/dataset/contact/address/postalCode,2.0,1.0,1.0
/eml:eml/dataset/contact/electronicMailAddress,2.0,1.0,1.0
/eml:eml/dataset/contact/individualName/givenName,2.0,0.0,0.0
/eml:eml/dataset/contact/individualName/surName,1.0,0.0,0.0
/eml:eml/dataset/contact/onlineUrl,1.0,1.0,1.0
/eml:eml/dataset/contact/phone,2.0,1.0,1.0
/eml:eml/dataset/contact/phone/@phonetype,1.0,1.0,1.0
/eml:eml/dataset/contact/positionName,1.0,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage,1.0,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates,1.0,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,1.0,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,1.0,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/boundingAltitudes/altitudeUnits,1.0,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/eastBoundingCoordinate,1.0,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/northBoundingCoordinate,1.0,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/southBoundingCoordinate,1.0,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/boundingCoordinates/westBoundingCoordinate,1.0,1.0,1.0
/eml:eml/dataset/coverage/geographicCoverage/geographicDescription,1.0,1.0,1.0
/eml:eml/dataset/coverage/taxonomicCoverage,1.0,1.0,1.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankName,1.0,1.0,1.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonRankValue,1.0,1.0,1.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankName,2.0,2.0,2.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonRankValue,2.0,2.0,2.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2.0,2.0,2.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,3.0,3.0,3.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,1.0,1.0,1.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,3.0,3.0,3.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2.0,2.0,2.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,4.0,4.0,4.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2.0,2.0,2.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,5.0,5.0,5.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2.0,2.0,2.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,8.0,8.0,8.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,2.0,2.0,2.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,10.0,10.0,10.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankName,1.0,1.0,1.0
/eml:eml/dataset/coverage/taxonomicCoverage/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonomicClassification/taxonRankValue,2.0,2.0,2.0
/eml:eml/dataset/coverage/temporalCoverage,1.0,1.0,1.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,1.0,1.0,1.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate,1.0,1.0,1.0
/eml:eml/dataset/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,1.0,1.0,1.0
/eml:eml/dataset/creator,4.0,4.0,4.0
/eml:eml/dataset/creator/address/administrativeArea,1.0,1.0,1.0
/eml:eml/dataset/creator/address/city,1.0,1.0,1.0
/eml:eml/dataset/creator/address/country,0.0,1.0,1.0
/eml:eml/dataset/creator/address/deliveryPoint,3.0,4.0,4.0
/eml:eml/dataset/creator/address/postalCode,1.0,1.0,1.0
/eml:eml/dataset/creator/electronicMailAddress,2.0,4.0,4.0
/eml:eml/dataset/creator/individualName/givenName,0.0,2.0,2.0
/eml:eml/dataset/creator/individualName/surName,1.0,1.0,1.0
/eml:eml/dataset/creator/onlineUrl,1.0,1.0,1.0
/eml:eml/dataset/creator/organizationName,2.0,2.0,2.0
/eml:eml/dataset/creator/phone,1.0,3.0,3.0
/eml:eml/dataset/creator/phone/@phonetype,1.0,1.0,1.0
/eml:eml/dataset/dataTable/@id,0.0,2.0,2.0
/eml:eml/dataset/dataTable/alternateIdentifier,0.0,2.0,2.0
/eml:eml/dataset/dataTable/attributeList,0.0,2.0,2.0
/eml:eml/dataset/dataTable/attributeList/attribute/@id,0.0,35.0,35.0
/eml:eml/dataset/dataTable/attributeList/attribute/attributeDefinition,0.0,25.0,25.0
/eml:eml/dataset/dataTable/attributeList/attribute/attributeName,0.0,25.0,25.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/maximum/@exclusive,0.0,1.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/dateTimeDomain/bounds/minimum/@exclusive,0.0,1.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/dateTime/formatString,0.0,1.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum,0.0,5.0,5.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/maximum/@exclusive,0.0,1.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum,0.0,3.0,3.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/bounds/minimum/@exclusive,0.0,1.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/numericDomain/numberType,0.0,3.0,3.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/precision,0.0,1.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/interval/unit/standardUnit,0.0,2.0,2.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/code,0.0,41.0,41.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/nominal/nonNumericDomain/enumeratedDomain/codeDefinition/definition,0.0,41.0,41.0
/eml:eml/dataset/dataTable/attributeList/attribute/measurementScale/ordinal/nonNumericDomain/textDomain/definition,0.0,1.0,1.0
/eml:eml/dataset/dataTable/attributeList/attribute/storageType,0.0,9.0,9.0
/eml:eml/dataset/dataTable/attributeList/attribute/storageType/@typeSystem,0.0,1.0,1.0
/eml:eml/dataset/dataTable/constraint,0.0,4.0,4.0
/eml:eml/dataset/dataTable/constraint/@id,0.0,4.0,4.0
/eml:eml/dataset/dataTable/constraint/notNullConstraint/constraintName,0.0,1.0,1.0
/eml:eml/dataset/dataTable/constraint/notNullConstraint/key/attributeReference,0.0,21.0,21.0
/eml:eml/dataset/dataTable/constraint/primaryKey/constraintName,0.0,1.0,1.0
/eml:eml/dataset/dataTable/constraint/primaryKey/key/attributeReference,0.0,17.0,17.0
/eml:eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/beginDate/calendarDate,0.0,2.0,2.0
/eml:eml/dataset/dataTable/coverage/temporalCoverage/rangeOfDates/endDate/calendarDate,0.0,1.0,1.0
/eml:eml/dataset/dataTable/entityDescription,0.0,4.0,4.0
/eml:eml/dataset/dataTable/entityName,0.0,2.0,2.0
/eml:eml/dataset/dataTable/numberOfRecords,0.0,2.0,2.0
/eml:eml/dataset/dataTable/physical/dataFormat,0.0,2.0,2.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/attributeOrientation,0.0,1.0,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/numHeaderLines,0.0,1.0,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/recordDelimiter,0.0,1.0,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/fieldDelimiter,0.0,1.0,1.0
/eml:eml/dataset/dataTable/physical/dataFormat/textFormat/simpleDelimited/quoteCharacter,0.0,1.0,1.0
/eml:eml/dataset/dataTable/physical/distribution/online/url,0.0,2.0,2.0
/eml:eml/dataset/dataTable/physical/distribution/online/url/@function,0.0,1.0,1.0
/eml:eml/dataset/dataTable/physical/objectName,0.0,2.0,2.0
/eml:eml/dataset/distribution,1.0,1.0,1.0
/eml:eml/dataset/distribution/online/url,1.0,1.0,1.0
/eml:eml/dataset/distribution/online/url/@function,1.0,1.0,1.0
/eml:eml/dataset/intellectualRights,2.0,2.0,2.0
/eml:eml/dataset/intellectualRights/para,0.0,5.0,5.0
/eml:eml/dataset/intellectualRights/para/itemizedlist/listitem/para,0.0,5.0,5.0
/eml:eml/dataset/keywordSet/keyword,21.0,21.0,21.0
/eml:eml/dataset/keywordSet/keyword/@keywordType,2.0,2.0,2.0
/eml:eml/dataset/keywordSet/keywordThesaurus,1.0,1.0,1.0
/eml:eml/dataset/maintenance,1.0,1.0,1.0
/eml:eml/dataset/maintenance/changeHistory/changeDate,3.0,6.0,6.0
/eml:eml/dataset/maintenance/changeHistory/changeScope,1.0,2.0,2.0
/eml:eml/dataset/maintenance/changeHistory/oldValue,1.0,2.0,2.0
/eml:eml/dataset/maintenance/description/section/para,1.0,1.0,1.0
/eml:eml/dataset/maintenance/maintenanceUpdateFrequency,1.0,1.0,1.0
/eml:eml/dataset/metadataProvider,2.0,1.0,1.0
/eml:eml/dataset/metadataProvider/address/administrativeArea,1.0,1.0,1.0
/eml:eml/dataset/metadataProvider/address/city,1.0,1.0,1.0
/eml:eml/dataset/metadataProvider/address/country,1.0,1.0,1.0
/eml:eml/dataset/metadataProvider/address/deliveryPoint,2.0,1.0,1.0
/eml:eml/dataset/metadataProvider/address/postalCode,2.0,1.0,1.0
/eml:eml/dataset/metadataProvider/electronicMailAddress,2.0,1.0,1.0
/eml:eml/dataset/metadataProvider/individualName/givenName,3.0,1.0,1.0
/eml:eml/dataset/metadataProvider/individualName/surName,2.0,1.0,1.0
/eml:eml/dataset/metadataProvider/phone,3.0,2.0,2.0
/eml:eml/dataset/methods,2.0,2.0,2.0
/eml:eml/dataset/methods/methodStep/description,0.0,1.0,1.0
/eml:eml/dataset/methods/methodStep/description/para,0.0,8.0,8.0
/eml:eml/dataset/methods/methodStep/description/section/title,4.0,0.0,0.0
/eml:eml/dataset/methods/methodStep/instrumentation,1.0,1.0,1.0
/eml:eml/dataset/methods/qualityControl,1.0,1.0,1.0
/eml:eml/dataset/methods/qualityControl/description/section/para,1.0,1.0,1.0
/eml:eml/dataset/methods/sampling/samplingDescription/para,0.0,5.0,5.0
/eml:eml/dataset/methods/sampling/spatialSamplingUnits/coverage/boundingCoordinates/boundingAltitudes/altitudeMaximum,10.0,10.0,10.0
/eml:eml/dataset/methods/sampling/spatialSamplingUnits/coverage/boundingCoordinates/boundingAltitudes/altitudeMinimum,10.0,10.0,10.0
/eml:eml/dataset/methods/sampling/spatialSamplingUnits/coverage/boundingCoordinates/boundingAltitudes/altitudeUnits,1.0,1.0,1.0
/eml:eml/dataset/methods/sampling/spatialSamplingUnits/coverage/boundingCoordinates/eastBoundingCoordinate,9.0,9.0,9.0
/eml:eml/dataset/methods/sampling/spatialSamplingUnits/coverage/boundingCoordinates/northBoundingCoordinate,9.0,9.0,9.0
/eml:eml/dataset/methods/sampling/spatialSamplingUnits/coverage/boundingCoordinates/southBoundingCoordinate,9.0,9.0,9.0
/eml:eml/dataset/methods/sampling/spatialSamplingUnits/coverage/boundingCoordinates/westBoundingCoordinate,9.0,9.0,9.0
/eml:eml/dataset/methods/sampling/spatialSamplingUnits/coverage/geographicDescription,10.0,10.0,10.0
/eml:eml/dataset/methods/sampling/studyExtent/description,1.0,1.0,1.0
/eml:eml/dataset/project,2.0,2.0,2.0
/eml:eml/dataset/project/abstract,1.0,0.0,0.0
/eml:eml/dataset/project/abstract/para,0.0,3.0,3.0
/eml:eml/dataset/project/funding,1.0,1.0,1.0
/eml:eml/dataset/project/personnel/address/administrativeArea,1.0,1.0,1.0
/eml:eml/dataset/project/personnel/address/city,2.0,2.0,2.0
/eml:eml/dataset/project/personnel/address/country,1.0,1.0,1.0
/eml:eml/dataset/project/personnel/address/deliveryPoint,8.0,5.0,5.0
/eml:eml/dataset/project/personnel/address/postalCode,4.0,4.0,4.0
/eml:eml/dataset/project/personnel/electronicMailAddress,12.0,9.0,9.0
/eml:eml/dataset/project/personnel/individualName/givenName,11.0,9.0,9.0
/eml:eml/dataset/project/personnel/individualName/surName,8.0,6.0,6.0
/eml:eml/dataset/project/personnel/onlineUrl,2.0,2.0,2.0
/eml:eml/dataset/project/personnel/phone,10.0,6.0,6.0
/eml:eml/dataset/project/personnel/role,1.0,1.0,1.0
/eml:eml/dataset/project/studyAreaDescription/descriptor/@citableClassificationSystem,0.0,1.0,1.0
/eml:eml/dataset/project/studyAreaDescription/descriptor/@name,0.0,1.0,1.0
/eml:eml/dataset/project/studyAreaDescription/descriptor/descriptorValue,0.0,1.0,1.0
/eml:eml/dataset/project/title,1.0,1.0,1.0
/eml:eml/dataset/pubDate,2.0,2.0,2.0
/eml:eml/dataset/publisher,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/administrativeArea,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/city,1.0,1.0,1.0
/eml:eml/dataset/publisher/address/deliveryPoint,3.0,3.0,3.0
/eml:eml/dataset/publisher/address/postalCode,1.0,1.0,1.0
/eml:eml/dataset/publisher/electronicMailAddress,2.0,2.0,2.0
/eml:eml/dataset/publisher/onlineUrl,1.0,1.0,1.0
/eml:eml/dataset/publisher/organizationName,1.0,1.0,1.0
/eml:eml/dataset/publisher/phone,1.0,1.0,1.0
/eml:eml/dataset/publisher/phone/@phonetype,1.0,1.0,1.0
/eml:eml/dataset/purpose,1.0,1.0,1.0
/eml:eml/dataset/purpose/para,0.0,2.0,2.0
/eml:eml/dataset/title,2.0,2.0,2.0
